city,name,dba,phone,carrier_type,active_trucks,mailing_address,effective_date,active_no
Rosenberg,GONZALES TOWING,GONZALES TOWING,2819328135,Tow Truck Company,1,"904  CARLISLE ST
ROSENBERG, TX. 77471
",4/12/2017,006503219C
Rosenberg,A & M WRECKER SERVICE LLC,NO DATA,2813423631,Tow Truck Company,5,"1817  BROOKS AVE
ROSENBERG, TX. 77471
",3/11/2017,006490059C
Rosenberg,"KAR TOWN, LTD",NO DATA,2813425895,Tow Truck Company,1,"PO BOX 509
ROSENBERG, TX. 77471
",4/8/2007,005394014C
Rosenberg,GI WRECKER SERVICE,NO DATA,832-600-6411,Tow Truck Company,2,"2118  INDIAN CLEARING TRL
ROSENBERG, TX. 77471
",7/13/2014,006475567C
Rosenberg,GARY GUTIERREZ,RED LINE TOWING,2817095364,Tow Truck Company - Commercial Carrier,1,"2519 PECANWOOD LN
ROSENBERG, TX. 77471
",3/24/2017,006402333C
Rosenberg,SELECT TOWING,SELECT TOWING,2816360115,Tow Truck Company,1,"6927  HIGHWAY 36
ROSENBERG, TX. 77471
",5/11/2017,006492771C
Rosenberg,FORT BEND BODY & STORAGE,NO DATA,281-232-9222,Tow Truck Company,1,"2302 PARROTT
ROSENBERG, TX. 77471
",3/1/2016,005076703C
Rosenberg,AIDEE BUENTELLO,ROY'S TOWING,2813307147,Tow Truck Company,1,"1055  COTTONWOOD CHURCH RD
ROSENBERG, TX. 77471
",12/13/2014,006493282C
Rosenberg,BUENTELLO WRECKER SERVICE LLC,NO DATA,281-330-7147,Tow Truck Company,3,"1055  COTTONWOOD CHURCH RD
ROSENBERG, TX. 77471
",5/1/2017,006494762C
Ross,*** City Data Not Found ***
Rotan,*** City Data Not Found ***
Round Rock,BEACON TOWING,BEACON TOWING,512-948-1866,Tow Truck Company,2,"605  WAGON WHEEL DR
ROUND ROCK, TX. 78681
",5/4/2017,006524194C
Round Rock,BULLDOG HEAVY HAULING,NO DATA,5124024006,Tow Truck Company,1,"1400  CHISHOLM TRL
ROUND ROCK, TX. 78681
",4/25/2014,006481561C
Round Rock,SUNRISE TOWING,SUNRISE TOWING,5122388229,Tow Truck Company - Commercial Carrier,1,"3103 N IH 35 SUITE 400
ROUND ROCK, TX. 78664
",4/15/2017,006447315C
Round Rock,1010 TOWING AND TRANSPORT LLC,"ROUND ROCK TOWING, ROUND ROCK RECOVERY",512-218-0011,Tow Truck Company,1,"3580  ROCKING J RD STE 200
ROUND ROCK, TX. 78665
",1/19/2017,006506512C
Round Rock,KILLION AUTO SALES,NO DATA,512-255-4555,Tow Truck Company,1,"1807 N MAYS ST
ROUND ROCK, TX. 78664
",1/15/2017,006493622C
Round Rock,STATEWIDE RECOVERY SOLUTIONS,STATEWIDE RECOVERY SOLUTIONS,5125206747,Tow Truck Company,2,"2541 S IH 35 200 249
ROUND ROCK, TX. 78664
",11/24/2014,006467211C
Round Rock,"DOUBLE R TOWING, INC.",NO DATA,512-388-2049,Tow Truck Company - Commercial Carrier,3,"1251 PROVIDENT LANE
ROUND ROCK, TX. 78664
",7/25/2016,005576579C
Round Rock,BULLDOG 314,NO DATA,5127336600,Tow Truck Company,1,"1400 CHISHOLM TRAIL STE G
ROUND ROCK, TX. 78681
",4/25/2014,006477799C
Round Rock,BULLDOG TOWING,NO DATA,5124024006,Tow Truck Company,1,"1400  CHISHOLM TRL
ROUND ROCK, TX. 78681
",4/25/2014,006481551C
Round Rock,SUNRISE RECOVERY,SUNRISE RECOVERY,5122388229,Tow Truck Company - Commercial Carrier,1,"3103 N IH 35 SUITE 400
ROUND ROCK, TX. 78664
",4/15/2017,006452258C
Round Rock,BULLDOG WRECKER,BULLDOG WRECKER,5127336600,Tow Truck Company,1,"1400  CHISHOLM TRL STE G
ROUND ROCK, TX. 78681
",5/13/2014,006485684C
Round Rock,"A DAY & NIGHT WRECKER, INC.",NO DATA,512 255 3513,Tow Truck Company,2,"1251 PROVIDENT LANE
ROUND ROCK, TX. 78664
",2/10/2017,005959452C
Round Rock,ASSET RECOVERY ADJUSTERS,ASSET RECOVERY ADJUSTERS,5128937376,Tow Truck Company,2,"PO BOX 8044
ROUND ROCK, TX. 78683
",9/3/2016,006502027C
Round Rock,EDGAR H PAEZ,PAEZ TOWING,512-909-6564,Tow Truck Company,2,"2637  EASTWOOD LN
ROUND ROCK, TX. 78664
",4/19/2016,006495222C
Round Rock,MELANIE OTEMOYOLO,A R & M TOWING,5129560072,Tow Truck Company,1,"1413  KENNEYS WAY
ROUND ROCK, TX. 78665
",4/29/2017,006524324C
Round Rock,SUNRISE AUTOTECH AND TOWING,SUNRISE AUTOTECH AND TOWING,5122388229,Tow Truck Company,1,"3103 N INTERSTATE 35 STE 400
ROUND ROCK, TX. 78664
",4/15/2017,006483612C
Round Rock,A-EXCELLENCE WRECKER SERVICE INC,NO DATA,5126347656,Tow Truck Company - Commercial Carrier,4,"1510 BRANDI LANE
ROUND ROCK, TX. 78681
",6/6/2017,006419837C
Round Rock,SUNRISE AUTOTECH LLC,SUNRISE TOWING,5122388229,Tow Truck Company - Commercial Carrier,1,"3103 N INTERSTATE 35 SUITE 400
ROUND ROCK, TX. 78664
",4/15/2017,006415043C
Round Rock,RTX TOWING LLC,NO DATA,5126880778,Tow Truck Company,3,"19728  CHEYENNE VALLEY DR
ROUND ROCK, TX. 78664
",2/24/2017,006508682C
Round Rock,CADENA ANGEL GROUP LLC,ACTION TOWING,5122963207,Tow Truck Company,1,"1600  OLD SETTLEMENT RD
ROUND ROCK, TX. 78664
",11/9/2016,006518140C
Round Rock,BULLDOG RECOVERY LLC,NO DATA,5127336600,Tow Truck Company - Commercial Carrier,1,"1400 CHISOLM TR SUITE G
ROUND ROCK, TX. 78681
",4/25/2014,006433616C
Rowlett,JOSE DELGADO,ELENA'S TOWING,214-455-1693,Tow Truck Company,1,"9209  OAK HOLLOW DR
ROWLETT, TX. 75089
",6/12/2017,006526106C
Rowlett,MARTIN SERVICES INC.,BIG BASS TOWING,9724854458,Tow Truck Company,1,"5161  BOYD BLVD
ROWLETT, TX. 75088
",5/2/2017,005466669C
Rowlett,"HUSKY AUTO TRANSPORTS, INC.",NO DATA,972-6701922,Tow Truck Company,1,"2413 KATHERINE DRIVE
ROWLETT, TX. 75089
",7/8/2014,005638657C
Rowlett,SUDI CORPORATION,ACE TOWING,9722029226,Tow Truck Company - Commercial Carrier,3,"4405 SUNNYBROOK DRIVE
ROWLETT, TX. 75088
",10/1/2016,006419387C
Rowlett,HUMBERTO MURAIRA,BERT'S TOWING & RECOVERY SERVICES,4696883991,Tow Truck Company,1,"8009 TULANE DR
ROWLETT, TX. 75088
",12/8/2015,006489238C
Rowlett,"M2 TOWING, LLC.",NO DATA,2145373756,Tow Truck Company,6,"10518  WOODLANDS TRL
ROWLETT, TX. 75089
",10/2/2016,006501187C
Rowlett,MARTIN SERVICES INC,LINDY LOTT WRECKER SERVICE,2143411140,Tow Truck Company,0,"5161  BOYD BLVD
ROWLETT, TX. 75088
",5/2/2017,006473154C
Rowlett,DFW RECOVERY SPECIALISTS  LLC,NO DATA,972-412-1760,Tow Truck Company,3,"PO BOX 853
ROWLETT, TX. 75088
",12/30/2014,006466681C
Rowlett,CC CATHEY ENTERPRISES LLC,CATHEY TOWING,9723099757,Tow Truck Company - Commercial Carrier,5,"2806 LAWING LN STE C
ROWLETT, TX. 75088
",9/8/2016,006406837C
Roxton,*** City Data Not Found ***
Royse City,CC CATHEY ENTERPRISES LLC,CATHEY TOWING & RECOVERY,972-309-9758,Tow Truck Company,3,"5803  COUNTY ROAD 2646
ROYSE CITY, TX. 75189
",9/8/2016,006498354C
Royse City,"TODD'S TOWING, INC.",NO DATA,469-721-5060,Tow Truck Company - Commercial Carrier,9,"PO BOX 448
ROYSE CITY, TX. 75189
",8/15/2014,005737478C
Royse City,T & M TOWING LLC,T & M TOWING LLC,469-721-5063,Tow Truck Company,2,"2940  RUGER DR
ROYSE CITY, TX. 75189
",4/29/2014,006482771C
Royse City,FREDY ANTONIO REYES,FREDY'S  TOWING,2145629159,Tow Truck Company,1,"3325  BLACKLAND RD
ROYSE CITY, TX. 75189
",5/30/2017,006525425C
Royse City,YESENIA CASTILLO,LONESTAR HAULERS,2143041720,Tow Truck Company,1,"3161 S FM 551
ROYSE CITY, TX. 75189
",5/6/2017,006498474C
Runaway Bay,*** City Data Not Found ***
Rusk,RUSK WRECKER SERVICE,NO DATA,903 683 1650,Tow Truck Company,1,"PO BOX 1091
RUSK, TX. 75785
",10/1/2016,006022437C
Rusk,STANLEY WRECKER SERVICE,NO DATA,9036835224,Tow Truck Company,2,"OUTE 3 BOX 196A
RUSK, TX. 75785
",10/1/2014,005010168C
Sabinal,GILLS WRECKER SERVICE,NO DATA,2109882716,Tow Truck Company,1,"PO BOX 565
SABINAL, TX. 78881
",1/26/2015,0000036629
Sachse,MASSEY'S TOWING SERVICES LLC,NO DATA,2146827558,Tow Truck Company,4,"7304  HIGH POINT DR
SACHSE, TX. 75048
",4/16/2017,006485154C
Sachse,A1 GILL'S TOWING,NO DATA,281 554 8080,Tow Truck Company,5,"6951 DEWITT RD
SACHSE, TX. 75048
",4/14/2017,005856293C
Sadler,*** City Data Not Found ***
Saginaw,AC TOWING HAULER & AUTO SALE,NO DATA,214-682-5394,Tow Truck Company,1,"629  FOSSIL WOOD DR
SAGINAW, TX. 76179
",4/30/2016,006511864C
Saginaw,TEXAS INDEPENDENT TOWING SERVICES LLC,NO DATA,7155593737,Tow Truck Company,1,"909  VIRGINIA LN
SAGINAW, TX. 76179
",9/28/2016,006516729C
Saginaw,SAP RECOVERY,NO DATA,8178513088,Tow Truck Company,1,"900 KINGSLEY DR
SAGINAW, TX. 76179
",8/20/2015,006465110C
Saint Jo,*** City Data Not Found ***
San Angelo,ANGELO TOWING LLC,NO DATA,325-655-2869,Tow Truck Company,3,"8065  GRAPE CREEK RD
SAN ANGELO, TX. 76901
",7/11/2016,006507091C
San Angelo,ALSCO OF SAN ANGELO,NO DATA,3254820835,Tow Truck Company,1,"PO BOX 2353
SAN ANGELO, TX. 76902
",1/1/2015,005466559C
San Angelo,BETTER WALKIN AUTO SALVAGE,BETTERN,325-658-6629,Tow Truck Company,1,"2549 W FM 2105
SAN ANGELO, TX. 76901
",8/21/2016,006488487C
San Angelo,NEIRA'S WRECKING YARD,NO DATA,325-651-6303,Tow Truck Company - Commercial Carrier,1,"2176 SIMPSON
SAN ANGELO, TX. 76905
",7/21/2016,006408178C
San Angelo,WH ASSET HOLDINGS LLC,NO DATA,325-656-8305,Tow Truck Company,1,"PO BOX 5767
SAN ANGELO, TX. 76902
",11/12/2016,006506752C
San Angelo,CLARK'S AUTO PARTS & WRECKER SERVICE,NO DATA,3256559936,Tow Truck Company,6,"901 N CECIL
SAN ANGELO, TX. 76903
",7/1/2016,005016288C
San Angelo,SOUTHERN INDUSTRIAL TOWING LLC,NO DATA,3256515760,Tow Truck Company,2,"801  FM 584
SAN ANGELO, TX. 76904
",10/8/2014,006491080C
San Angelo,CONCHO AUTO RECOVERY,WAYNE MAPLES,3259492874,Tow Truck Company - Commercial Carrier,0,"P O BOX 5390
SAN ANGELO, TX. 76902
",12/17/2016,006405386C
San Angelo,BILLY BOY'S FINE CARS,NO DATA,325-655-4197,Tow Truck Company,2,"700 S IRVING ST
SAN ANGELO, TX. 76903
",3/1/2015,006503969C
San Angelo,"HOME MOTORS, INC.",NO DATA,3256531793,Tow Truck Company,1,"3828 CHRISTOVAL RD
SAN ANGELO, TX. 76904
",8/18/2016,005020478C
San Antonio,OSCAR LEAL,LEAL & VEL TOWING,2107897508,Tow Truck Company,1,"1051  LEMON TREE ST
SAN ANTONIO, TX. 78245
",11/3/2016,006517720C
San Antonio,DELFS ENTERPRISES LLC,NO DATA,210-249-8193,Tow Truck Company,1,"6506  ECHO FRST
SAN ANTONIO, TX. 78239
",4/3/2017,006521302C
San Antonio,"DOS'S TOWING SERVICE, INC.",DOC'S TOWING SERVICE,210-394-2581,Tow Truck Company - Commercial Carrier,4,"1721 PLEASANTON  RD
SAN ANTONIO, TX. 78221
",3/16/2017,006407007C
San Antonio,BEXAR COUNTY TOWING & RECOVERY,BEXAR COUNTY TOWING & RECOVERY,2108458331,Tow Truck Company,1,"927  PALLADIO PL
SAN ANTONIO, TX. 78253
",10/22/2013,006465700C
San Antonio,STARS TOWING LLC,NO DATA,2109939256,Tow Truck Company,2,"4411  GARDENDALE ST
APT 8J
SAN ANTONIO, TX. 78240
",5/13/2017,006525125C
San Antonio,"J.J. SHAW, INC.",ADVANCED RECOVERY SOLUTIONS,2103525159,Tow Truck Company,2,"PO BOX 700967
SAN ANTONIO, TX. 78270
",2/1/2017,005633566C
San Antonio,RADWAN SHAFIK,RM RECOVERY,210-900-8919,Tow Truck Company,1,"6746  SPRING HOLLOW ST
SAN ANTONIO, TX. 78249
",5/26/2017,006524374C
San Antonio,STEFANIE FASCHINGBAUER,COLLATERAL RECOVERY TEAM LLC,2109227376,Tow Truck Company,7,"12021 NACOGDOCHES
SAN ANTONIO, TX. 78217
",5/11/2017,006446865C
San Antonio,ADYAN TOWING LLC,NO DATA,2105424818,Tow Truck Company,1,"10226  STONEFIELD PL
SAN ANTONIO, TX. 78254
",6/19/2017,006500696C
San Antonio,POWERSTROKE TOWING LLC,POWERSTROKE TOWING,2107751487,Tow Truck Company,2,"19141 STONE OAK PKWY
SAN ANTONIO, TX. 78258
",4/13/2017,006465330C
San Antonio,STRAIGHT SHOT TOWING,STRAIGHT SHOT TOWING,2108828467,Tow Truck Company,2,"24027  CROSSLAND RD
SAN ANTONIO, TX. 78264
",10/21/2015,006504800C
San Antonio,NORIEGA BROS.,NORIEGA BROS.,2106632184,Tow Truck Company,1,"3427 REFORMA
SAN ANTONIO, TX. 78211
",2/3/2017,006211032C
San Antonio,JUAN GUAJARDO,D & J AUTO SALES,210-304-0787,Tow Truck Company,1,"4283  VALLEYFIELD ST
SAN ANTONIO, TX. 78222
",2/9/2015,006495162C
San Antonio,"DIVERSIFIED ASSET RECOVERY SERVICES, INC",DIVERSIFIED RECOVERY,713-551-1914,Tow Truck Company,1,"2136 W W WHITE RD
SAN ANTONIO, TX. 78222
",11/29/2016,006066211C
San Antonio,GRS TOWING,GRS TOWING,2106010123,Tow Truck Company,1,"6931  SHADY GROVE DR
SAN ANTONIO, TX. 78227
",9/9/2015,006503018C
San Antonio,BA & W ENTERPRISES INCORPORATED,SPARKLING CITY AUTO AUCTION,2102985477,Tow Truck Company - Commercial Carrier,1,"13510 TOEPPERWEIN ROAD
SAN ANTONIO, TX. 78233
",3/22/2012,006430623C
San Antonio,RON'S TOWING SERVICE,NO DATA,210 367 2954,Tow Truck Company,1,"12523 LABAHIA
SAN ANTONIO, TX. 78233
",8/17/2016,006022307C
San Antonio,RAED HAMIDA,NADIA TOWING,2104548217,Tow Truck Company,1,"6427  ENCANTO POINT DR
SAN ANTONIO, TX. 78244
",6/1/2017,006519872C
San Antonio,STAR WRECKER SERVICE,NO DATA,2105432113,Tow Truck Company,1,"9120 NEW LAREDO HWY
SAN ANTONIO, TX. 78211
",10/22/2014,005353139C
San Antonio,ANTONIO CABANILLAS,AC TOWING,210-364-0656,Tow Truck Company,1,"914 SUMNER DR
SAN ANTONIO, TX. 78218
",5/25/2014,006450627C
San Antonio,TERRY SWAN,SWAN'S AUTO,210-288-7705,Tow Truck Company,1,"350  KOPPLOW PL
SAN ANTONIO, TX. 78221
",9/18/2015,006503749C
San Antonio,BOTELLO'S TOWING SERVICE,BOTELLO'S TOWING SERVICE,2102739559,Tow Truck Company,1,"4215  CHANDLER
SAN ANTONIO, TX. 78222
",3/18/2015,006484023C
San Antonio,JAMES THOMPSON,THOMPSON TOWING,2103545090,Tow Truck Company,1,"PO BOX 830752
SAN ANTONIO, TX. 78283
",8/15/2016,006515117C
San Antonio,A & J TOWING,NO DATA,2107244701,Tow Truck Company,7,"7551 VANNESS
SAN ANTONIO, TX. 78251
",8/11/2016,006197361C
San Antonio,RAM AUTO SERVICE TOWING,RAM AUTO SERVICE TOWING,2103559935,Tow Truck Company,1,"102  KELSEY AVE
SAN ANTONIO, TX. 78211
",4/13/2017,006497874C
San Antonio,BOSS TOWING,BOSS TOWING,2109736001,Tow Truck Company,2,"12903  NACOGDOCHES RD
SAN ANTONIO, TX. 78217
",2/9/2017,006520501C
San Antonio,"MV'S TOWING, INC",NO DATA,2106484171,Tow Truck Company,1,"PO BOX 200461
SAN ANTONIO, TX. 78220
",4/19/2016,005520305C
San Antonio,LUIS GARCIA,LMG TOWING COMPANY,2106898913,Tow Truck Company,0,"1915  TURKEY CHASE
SAN ANTONIO, TX. 78264
",5/8/2017,006511254C
San Antonio,JNN TOWING AND RECOVERY LLC,JNN TOWING AND RECOVERY,210-420-0576,Tow Truck Company,3,"PO BOX 769397
SAN ANTONIO, TX. 78245
",3/27/2016,006484323C
San Antonio,"CABANA TOWING, LLC",NO DATA,2105966820,Tow Truck Company,1,"11501  BRAESVIEW
SAN ANTONIO, TX. 78213
",3/15/2017,006501687C
San Antonio,ALANIS WRECKER SERVICE,NO DATA,2102268858,Tow Truck Company,1,"1035 CULEBRA RD
SAN ANTONIO, TX. 78201
",4/22/2015,005080594C
San Antonio,SVT TOWING & RECOVERY,NO DATA,2108677817,Tow Truck Company,1,"4100 S WW WHITE RD
SAN ANTONIO, TX. 78222
",1/26/2016,006507291C
San Antonio,CLEMS TOWING & RECOVERY SERVICE,NO DATA,210-872-3415,Tow Truck Company - Commercial Carrier,2,"1406 W OLMOS DR
SAN ANTONIO, TX. 78201
",4/21/2017,006447215C
San Antonio,R & N TOWING LLC,NO DATA,2107229099,Tow Truck Company,1,"7735  MOSS BROOK DR
SAN ANTONIO, TX. 78255
",6/9/2017,006475166C
San Antonio,MOHAMMAD AWADALLAH,JASMINE TOWING,2104218373,Tow Truck Company,1,"P O BOX 40532
SAN ANTONIO, TX. 78229
",1/10/2017,006519972C
San Antonio,LARA AUTOMOTIVE SERVICES,TEXAS ROADSIDE SERVICE,2108381905,Tow Truck Company,5,"4514  BUSBY CYN
SAN ANTONIO, TX. 78259
",12/1/2016,006474385C
San Antonio,ALEJANDRO B MUNOZ,ALEX TOWING,2105487200,Tow Truck Company,1,"519  TRES CAMINOS
SAN ANTONIO, TX. 78245
",5/25/2017,006525035C
San Antonio,PETER'S TOWING SERVICE,NO DATA,2106302439,Tow Truck Company - Commercial Carrier,1,"6826 CALLE BRISENO
SAN ANTONIO, TX. 78252
",3/5/2014,006433415C
San Antonio,NICHOLAS JOHN LOPEZ,ALLACCESS TOWING,210-7739333,Tow Truck Company,1,"9022  ROQUEFORT
SAN ANTONIO, TX. 78250
",6/18/2015,006472004C
San Antonio,GEZE TOWING,NO DATA,2106251121,Tow Truck Company,2,"8200  MICRON DR
SAN ANTONIO, TX. 78251
",10/21/2016,006517880C
San Antonio,SAN ANTONIO RECOVERY INC,NO DATA,2104388280,Tow Truck Company,5,"PO BOX 100287
SAN ANTONIO, TX. 78201
",6/15/2017,006512695C
San Antonio,A1 QUICK STAR WRECKER SERVICE,NO DATA,2107447595,Tow Truck Company,0,"5030 GENE CERNAN
SAN ANTONIO, TX. 78219
",7/11/2016,005629226C
San Antonio,ALL TEX TOWING,NO DATA,210-337-4483,Tow Truck Company,3,"4100 S WW WHITE RD
SAN ANTONIO, TX. 78222
",1/22/2016,005720777C
San Antonio,"D&G PETRI SERVICES, LLC",DEALIN' DAVE'S TOWING,2102629011,Tow Truck Company,2,"13342  GABLE VILLAGE DR
SAN ANTONIO, TX. 78231
",3/10/2016,006509693C
San Antonio,JUAN LEMUS,JL TOWING,9724232672,Tow Truck Company - Commercial Carrier,0,"3927 BIKINI DRIVE
SAN ANTONIO, TX. 78218
",6/7/2012,006448756C
San Antonio,DEMETRIC MACKEY,ALL DAY TOWING,2107029334,Tow Truck Company,1,"5925  BURNING SUNRISE DR
SAN ANTONIO, TX. 78244
",4/13/2017,006511014C
San Antonio,PICK-N-PULL INC.,NO DATA,2106281856,Tow Truck Company - Commercial Carrier,1,"11795 APPLEWHITE ROAD
SAN ANTONIO, TX. 78224
",9/1/2016,005318307C
San Antonio,DENISE SERNA HERNANDEZ,ADVANCED TOWING & RECOVERY,2103485757,Tow Truck Company,3,"1272 BANDERA RD
SAN ANTONIO, TX. 78228
",7/22/2016,006481841C
San Antonio,JOSE ARRIAGA,ARBOK WRECKER SERVICE,2104218269,Tow Truck Company - Commercial Carrier,1,"2539 N INTERSTATE 35
SAN ANTONIO, TX. 78208
",3/5/2015,006459024C
San Antonio,ANGEL'S FLATBED TOWING,NO DATA,210-612-8236,Tow Truck Company,1,"7807  BLACK OAK PASS
SAN ANTONIO, TX. 78223
",11/25/2016,006480762C
San Antonio,"MOBILE CITY WRECKER, INC.",NO DATA,2106981250,Tow Truck Company,2,"6457 CAMP BULLIS ROAD
SAN ANTONIO, TX. 78257
",2/14/2017,0000013551
San Antonio,AMERICAN TOWING,AMERICAN TOWING,2102649894,Tow Truck Company,2,"22038 GOLDCREST RUN
SAN ANTONIO, TX. 78260
",1/3/2015,006468302C
San Antonio,ARTURO RIVERA,HUNTER'S TOWING,2108187611,Tow Truck Company,1,"7555  ALVERSTONE WAY
SAN ANTONIO, TX. 78250
",2/4/2017,006521492C
San Antonio,EDGARDO GOMEZ SOTO,GARDO'S TOWING,2108965749,Tow Truck Company - Commercial Carrier,2,"4026 SUNRISE COVE DR
SAN ANTONIO, TX. 78244
",12/19/2015,006454540C
San Antonio,SOUTH TEXAS HEAVY DUTY TOWING CORP,TEXAS TOWING SOUTH,8305354202,Tow Truck Company,7,"422  STEVES AVE
SAN ANTONIO, TX. 78204
",3/9/2016,006508152C
San Antonio,JAMES JOSEPH KRUEGER,KREUGER TOWING COMPAY,2102134991,Tow Truck Company,1,"7739  CHATSWORTH
SAN ANTONIO, TX. 78250
",2/22/2017,006520831C
San Antonio,NICK'S AUTO PARTS,NO DATA,2106272032,Tow Truck Company,1,"10407  ROOSEVELT AVE
SAN ANTONIO, TX. 78214
",3/26/2017,006464409C
San Antonio,THE CAR CORRAL,NO DATA,210 633 3517,Tow Truck Company - Commercial Carrier,2,"11435 HWY 181 SOUTH
SAN ANTONIO, TX. 78223
",10/27/2016,006433105C
San Antonio,FLEET DEPOT AUTOMOTIVE INC,NO DATA,2109210183,Tow Truck Company - Commercial Carrier,3,"823 SOUTHEAST MILITARY DR
SAN ANTONIO, TX. 78214
",3/3/2017,006441000C
San Antonio,SIRIANNI AUTOMOTIVE SERVICES LTD CO,NO DATA,210-308-7424,Tow Truck Company,1,"11109  WEST AVE
SAN ANTONIO, TX. 78213
",3/9/2015,006495762C
San Antonio,LISA KIMBLE,SAN ANTONIO SAFEWAY TOWING,2108488030,Tow Truck Company,2,"10815  OTTER PASS
SAN ANTONIO, TX. 78254
",6/21/2016,006513806C
San Antonio,NGT AUTOMOTIVE,NGT AUTOMOTIVE,2102861549,Tow Truck Company,1,"5411  IVANHOE ST
SAN ANTONIO, TX. 78228
",11/1/2015,006504290C
San Antonio,AMERICAN TOWING INC,SALLY TOWING,2106392748,Tow Truck Company,1,"3601  MAGIC DR
SAN ANTONIO, TX. 78229
",5/1/2017,006524595C
San Antonio,FABIAN'S TOWING SERVICES LLC,NO DATA,2104391650,Tow Truck Company,1,"2254  RED ROCK XING
SAN ANTONIO, TX. 78245
",1/1/2017,006520022C
San Antonio,"ROD ROBERTSON ENTERPRISES, INC.",NO DATA,210-692-7000,Tow Truck Company,1,"3847 PARKDALE
SAN ANTONIO, TX. 78229
",12/4/2016,005056771C
San Antonio,JESSE MALDONADO,J AND M AUTO SALES & REPAIRS,2103891349,Tow Truck Company,1,"4345  WILDT RD
SAN ANTONIO, TX. 78222
",10/16/2015,006504700C
San Antonio,PALY AUTO TOWING,NO DATA,8327953485,Tow Truck Company,3,"11234  TAYLOR CRST
SAN ANTONIO, TX. 78249
",10/14/2016,006517360C
San Antonio,ROBERT VILLARREAL,ROBS TOWING,210 4214510,Tow Truck Company,1,"337 KENDALIA AVE
SAN ANTONIO, TX. 78214
",7/22/2016,006057160C
San Antonio,"81 TOWING SERVICE, INC",NO DATA,210-435-0915,Tow Truck Company,1,"602 N GENERAL MCMULLEN DR
SAN ANTONIO, TX. 78228
",8/11/2015,006175949C
San Antonio,HERNANDEZ TOWING,NO DATA,210-432-1550,Tow Truck Company - Commercial Carrier,1,"607 SOUTH GEN. MCMULLEN DR
SAN ANTONIO, TX. 78237
",6/25/2016,006420197C
San Antonio,VASQUEZ TOWING,NO DATA,2103643512,Tow Truck Company,3,"182 MARLENA DR
SAN ANTONIO, TX. 78213
",5/18/2002,005306046C
San Antonio,"IPAC BODY SHOP, LLC",NO DATA,210-406-0111,Tow Truck Company,1,"4114  POND HILL RD STE 302
SAN ANTONIO, TX. 78231
",7/1/2016,006514026C
San Antonio,PORFIRIO DIAZ JR,DOC'S TOWING & WRECKER SERVICE,210-932-9335,Tow Truck Company,1,"445 E PYRON AVE
SAN ANTONIO, TX. 78214
",3/28/2017,006522172C
San Antonio,SERDA'S TOWING & WRECKER SERVICE,NO DATA,210 922 5516,Tow Truck Company,1,"1826 W MAYFIELD
SAN ANTONIO, TX. 78211
",1/29/2017,006344761C
San Antonio,CASIAS TIRE SHOP LLC,NO DATA,2105430909,Tow Truck Company,1,"8715  GRISSOM RD
SAN ANTONIO, TX. 78251
",11/27/2015,006490789C
San Antonio,B TRANSPORT LLC,B TRANSPORT LLC,2106331831,Tow Truck Company,2,"11435 S US HIGHWAY 181
SAN ANTONIO, TX. 78223
",2/26/2017,006495862C
San Antonio,FREEDOM TOWING,FREEDOM TOWING,2104646297,Tow Truck Company,1,"1120  MORALES ST
SAN ANTONIO, TX. 78207
",10/5/2015,006504270C
San Antonio,TEXAS TOWING CORPORATION,NO DATA,2102201000,Tow Truck Company - Commercial Carrier,4,"PO BOX 830388
SAN ANTONIO, TX. 78283
",8/15/2016,0000035501
San Antonio,ROME'S TOW TRUCK,NO DATA,210-267-1504,Tow Truck Company - Commercial Carrier,1,"271 CORLISS ST
SAN ANTONIO, TX. 78220
",12/19/2015,006401553C
San Antonio,PRG ASSET RECOVERY & HOLDINGS LLC,PRG ASSET RECOVERY & HOLDINGS LLC,2107450964,Tow Truck Company - Commercial Carrier,5,"335 W OLMOS STE 128
SAN ANTONIO, TX. 78233
",7/19/2016,006449607C
San Antonio,ZANDER TOWING LLC,NO DATA,2109751694,Tow Truck Company,1,"5827 NW LOOP 410
SAN ANTONIO, TX. 78238
",5/31/2017,006525795C
San Antonio,NAEL HUERTA,COMANCHE TOWING,2103675069,Tow Truck Company - Commercial Carrier,1,"3735 GROSENBACHER ROAD
SAN ANTONIO, TX. 78245
",2/2/2017,006453989C
San Antonio,"A-ALAMO CITY TOWING, INC.","A-ALAMO CITY TOWING, INC.",2106739619,Tow Truck Company,1,"2518 SOUTHWEST  LOOP 410
SAN ANTONIO, TX. 78227
",9/19/2007,006305428C
San Antonio,REGINALD KELLY,KELLY TOWING,2103000339,Tow Truck Company,1,"206  CARDIFF AVE
SAN ANTONIO, TX. 78220
",1/7/2017,006519912C
San Antonio,RAM TOWING AND RECOVERY,NO DATA,210-725-1717,Tow Truck Company - Commercial Carrier,1,"210 CLOVIS PLACE
SAN ANTONIO, TX. 78221
",5/6/2015,006458383C
San Antonio,"S.C.A.R.,INC.",STINGER CERTIFIED ASSET RECOVERY,2103487155,Tow Truck Company,2,"P O  BOX 790407
SAN ANTONIO, TX. 78279
",11/5/2016,006270316C
San Antonio,911 AUTO CENTERS LLC,911 AUTO CENTERS LLC,2106819111,Tow Truck Company,1,"8527 BANDERA ROAD
SAN ANTONIO, TX. 78250
",1/14/2013,006458683C
